date,name,category,value
2015-01-01,Cagliari,,1
2015-01-01,Casale,,1
2015-01-01,Novese,,1
,,,
2016-01-01,Juventus,,32
2016-01-01,Inter,,18
2016-01-01,Milan,,18
2016-01-01,Genoa,,9
2016-01-01,Bologna,,7
2016-01-01,Torino,,7
2016-01-01,Pro Vercelli,,7
2016-01-01,Roma,,3
2016-01-01,Napoli,,2
2016-01-01,Lazio,,2
2016-01-01,Fiorentina,,2
2016-01-01,Sampdoria,,1
2016-01-01,Hellas Verona,,1
2016-01-01,Cagliari,,1
2016-01-01,Casale,,1
2016-01-01,Novese,,1
,,,
2017-01-01,Juventus,,33
2017-01-01,Inter,,18
2017-01-01,Milan,,18
2017-01-01,Genoa,,9
2017-01-01,Bologna,,7
2017-01-01,Torino,,7
2017-01-01,Pro Vercelli,,7
2017-01-01,Roma,,3
2017-01-01,Napoli,,2
2017-01-01,Lazio,,2
2017-01-01,Fiorentina,,2
2017-01-01,Sampdoria,,1
2017-01-01,Hellas Verona,,1
2017-01-01,Cagliari,,1
2017-01-01,Casale,,1
2017-01-01,Novese,,1
,,,
2018-01-01,Juventus,,34
2018-01-01,Inter,,18
2018-01-01,Milan,,18
2018-01-01,Genoa,,9
2018-01-01,Bologna,,7
2018-01-01,Torino,,7
2018-01-01,Pro Vercelli,,7
2018-01-01,Roma,,3
2018-01-01,Napoli,,2
2018-01-01,Lazio,,2
2018-01-01,Fiorentina,,2
2018-01-01,Sampdoria,,1
2018-01-01,Hellas Verona,,1
2018-01-01,Cagliari,,1
2018-01-01,Casale,,1
2018-01-01,Novese,,1
,,,
2019-01-01,Juventus,,35
2019-01-01,Inter,,18
2019-01-01,Milan,,18
2019-01-01,Genoa,,9
2019-01-01,Bologna,,7
2019-01-01,Torino,,7
2019-01-01,Pro Vercelli,,7
2019-01-01,Roma,,3
2019-01-01,Napoli,,2
2019-01-01,Lazio,,2
2019-01-01,Fiorentina,,2
2019-01-01,Sampdoria,,1
2019-01-01,Hellas Verona,,1
2019-01-01,Cagliari,,1
2019-01-01,Casale,,1
2019-01-01,Novese,,1
,,,
2020-01-01,Juventus,,36
2020-01-01,Inter,,18
2020-01-01,Milan,,18
2020-01-01,Genoa,,9
2020-01-01,Bologna,,7
2020-01-01,Torino,,7
2020-01-01,Pro Vercelli,,7
2020-01-01,Roma,,3
2020-01-01,Napoli,,2
2020-01-01,Lazio,,2
2020-01-01,Fiorentina,,2
2020-01-01,Sampdoria,,1
2020-01-01,Hellas Verona,,1
2020-01-01,Cagliari,,1
2020-01-01,Casale,,1
2020-01-01,Novese,,1
,,,
2021-01-01,Juventus,,36
2021-01-01,Inter,,19
2021-01-01,Milan,,18
2021-01-01,Genoa,,9
2021-01-01,Bologna,,7
2021-01-01,Torino,,7
2021-01-01,Pro Vercelli,,7
2021-01-01,Roma,,3
2021-01-01,Napoli,,2
2021-01-01,Lazio,,2
2021-01-01,Fiorentina,,2
2021-01-01,Sampdoria,,1
2021-01-01,Hellas Verona,,1
2021-01-01,Cagliari,,1
2021-01-01,Casale,,1
2021-01-01,Novese,,1
,,,
2022-01-01,Juventus,,36
2022-01-01,Inter,,19
2022-01-01,Milan,,19
2022-01-01,Genoa,,9
2022-01-01,Bologna,,7
2022-01-01,Torino,,7
2022-01-01,Pro Vercelli,,7
2022-01-01,Roma,,3
2022-01-01,Napoli,,2
2022-01-01,Lazio,,2
2022-01-01,Fiorentina,,2
2022-01-01,Sampdoria,,1
2022-01-01,Hellas Verona,,1
2022-01-01,Cagliari,,1
2022-01-01,Casale,,1
2022-01-01,Novese,,1
,,,
2023-01-01,Juventus,,36
2023-01-01,Inter,,19
2023-01-01,Milan,,19
2023-01-01,Genoa,,9
2023-01-01,Bologna,,7
2023-01-01,Torino,,7
2023-01-01,Pro Vercelli,,7
2023-01-01,Roma,,3
2023-01-01,Napoli,,3
2023-01-01,Lazio,,2
2023-01-01,Fiorentina,,2
2023-01-01,Sampdoria,,1
2023-01-01,Hellas Verona,,1
2023-01-01,Cagliari,,1
2023-01-01,Casale,,1
2023-01-01,Novese,,1
